symbol,start,end,decision_day,hold_days,cumulative_return,annualized_return,annualized_volatility,max_drawdown,max_drawdown_recovery_days,sharpe_ratio,ulcer_index,ulcer_performance_index,win_rate,payoff_ratio,kelly_fraction,objective_raw,objective_percentile,is_top_pct,local_neighbor_count,local_top_ratio,local_pct_mean,local_pct_std,local_stability,asset_robust_score
510300,20120528,20260618,-28,10,-0.2647903880120456,-0.0224427499574106,0.142862567614309,-0.5089195872676793,3073.0,-0.0873432883891736,26.391840610706257,-0.0850366986086845,0.4810126582278481,1.0092830242874575,-0.0332012235904368,-0.0873432883891736,0.2080357142857143,False,6,0.0,0.2785714285714285,0.060164704492473554,0.9398352955075264,0.29198491624436246
510300,20120528,20260618,-28,13,-0.5330665416249398,-0.0546478122870034,0.1640049174539851,-0.6200562729137011,5116.0,-0.260149595365073,37.070046020648505,-0.1474177082395956,0.4516129032258064,0.9833515273539952,-0.1060585718465869,-0.260149595365073,0.08482142857142858,False,6,0.0,0.16577380952380952,0.0854653917770812,0.9145346082229188,0.22531763593029808
510300,20120528,20260618,-28,12,-0.5000410407985645,-0.0498684581999023,0.1602658309000087,-0.5844437353678604,5116.0,-0.2387473068086693,34.095866433908576,-0.146259542330644,0.4774193548387097,0.9373837790966308,-0.0800691112673587,-0.2387473068086693,0.09821428571428571,False,6,0.0,0.1930059523809524,0.07627079680888144,0.9237292031911186,0.2338529834953666
510300,20120528,20260618,-28,14,-0.5942635986133631,-0.0643972222264633,0.1738370148034946,-0.7037471214820776,3984.0,-0.2952250974087658,44.80219988690872,-0.1437367414747871,0.4522292993630573,0.9417493722476732,-0.1294230136399003,-0.2952250974087658,0.06696428571428571,False,6,0.0,0.15520833333333336,0.06741794085095426,0.9325820591490457,0.219998554686952
510300,20120528,20260618,-28,15,-0.5188636735665185,-0.0525552329951155,0.1792798700890994,-0.6633723929150439,4031.0,-0.2108334796246285,43.21525264940873,-0.121612694067715,0.4713375796178344,0.8683018711011408,-0.1375087651582514,-0.2108334796246285,0.11785714285714285,False,6,0.0,0.15342261904761903,0.07270148643277624,0.9272985135672238,0.2443882741420162
510300,20120528,20260618,-28,16,-0.6257735550384511,-0.0699619881235984,0.1850140915992165,-0.7321877305445568,4031.0,-0.2987818457882623,50.086704310243334,-0.1396817560409746,0.4294871794871794,0.9417344670594292,-0.1763235245579318,-0.2987818457882623,0.06517857142857143,False,6,0.0,0.17604166666666665,0.10328163566476652,0.8967183643352334,0.2119329585813324
510300,20120528,20260618,-28,17,-0.6221499486567754,-0.0693004158325839,0.1895629689782001,-0.7672609796982403,4041.0,-0.2833110718286331,53.46707488502752,-0.1296132544778324,0.4473684210526316,1.005510081174016,-0.1022347995357939,-0.2833110718286331,0.07410714285714286,False,6,0.0,0.2492559523809524,0.1704510952074709,0.8295489047925291,0.20296335238707727
510300,20120528,20260618,-28,19,-0.1432490016929235,-0.0113440104831868,0.2011617791217814,-0.5875494194687421,4031.0,0.0444122168356139,38.203688518965734,-0.029693495374289,0.5327102803738317,0.8606790238936721,-0.0102211803142319,0.0444122168356139,0.33839285714285716,False,6,0.0,0.47098214285714285,0.15230194950255532,0.8476980504974447,0.3387360386709175
510300,20120528,20260618,-28,18,-0.3932092602443479,-0.0361931925076594,0.1953389908471553,-0.6882161615942384,4041.0,-0.0905974939428846,43.20263233694754,-0.0837754334628967,0.5106382978723404,0.983798744859197,0.0132177586768996,-0.0905974939428846,0.20535714285714285,False,6,0.0,0.3474702380952381,0.17327902621336927,0.8267209737866308,0.2680227661858976
510300,20120528,20260618,-28,20,0.3384295342310071,0.0217431807069385,0.1942752296112477,-0.4698240762169823,4031.0,0.2082759100838736,28.69136317038757,0.075783017271831,0.5148514851485149,0.8665469000428194,-0.0450126316436773,0.2082759100838736,0.5160714285714286,False,4,0.0,0.515625,0.1151828972055898,0.8848171027944102,0.43499913484459635
510300,20120528,20260618,-27,1,-0.2796361066435379,-0.0239131562159393,0.0493413845834481,-0.2836606280000595,4881.0,-0.4650904038500312,21.36165622419749,-0.1119442985364199,0.3902439024390244,0.9906341041403596,-0.2252771007371202,-0.4650904038500312,0.010714285714285714,False,6,0.0,0.20714285714285716,0.1830037718933981,0.8169962281066019,0.16875638847846325
510300,20120528,20260618,-27,2,-0.0159256465384183,-0.0011839437461406,0.0789941165605723,-0.2210887687544738,4634.0,0.0245900360688675,8.373321010692312,-0.0141394763753685,0.4506172839506173,1.089131203132763,-0.0538056124544672,0.0245900360688675,0.3196428571428571,False,9,0.0,0.2867063492063492,0.20986994729660957,0.7901300527033904,0.31784743911210667
510300,20120528,20260618,-27,3,-0.0732034518687498,-0.0055940589743116,0.094451922299,-0.2493229907710137,3877.0,-0.012245592449356,13.766066331461266,-0.0406365830268219,0.51875,0.9595283615047808,0.0172015108596901,-0.012245592449356,0.28214285714285714,False,9,0.0,0.3576388888888889,0.16927963993894363,0.8307203600610564,0.3072155005836399
