mom_lookback,tsmom_entry_threshold_pct,tsmom_entry_threshold,tsmom_exit_threshold_pct,tsmom_exit_threshold,objective_eligible,objective_ineligible_reason,composite_score,status,elapsed_ms,attempts,sharpe_ratio,annualized_return,cumulative_return,annualized_volatility,avg_annual_trade_count,sqn_recent_100,sqn_applicable,sqn_reason,sqn_trade_count_used,sqn_trade_count_total,sqn_min_trades,sqn_recent_100_insufficient_100,sqn_recent_100_note,max_drawdown,max_drawdown_recovery_days,sortino_ratio,calmar_ratio,ulcer_index,ulcer_performance_index,error
16,2.0,0.02,0.0,0.0,True,,0.6493673656404879,ok,160098,1,1.3195528443818867,0.10362288095939287,1.6039499239458865,0.0769500241309104,86.29995913363302,3.3725032584292878,True,,100.0,838.0,30.0,False,,-0.09619857817206401,553.0,2.103798110423317,1.0771768453172925,2.6503735345710178,3.9097462907682177,
16,3.0,0.03,-5.0,-0.05,False,avg_annual_trade_count_lt_min:38.5157<50,,ok,156794,1,1.1709232757502033,0.07990490132209493,1.1088779247716891,0.06758359968558779,38.51573355128729,3.798606498493931,True,,100.0,374.0,30.0,False,,-0.08895791934327835,382.0,1.8941261283867235,0.8982325790888964,2.8569021608985428,2.7969071680411877,
16,3.0,0.03,-4.0,-0.04,False,avg_annual_trade_count_lt_min:45.4156<50,,ok,155317,1,1.1760751510363814,0.08462886572774853,1.2001446927215742,0.07121239890436905,45.41561095218635,4.157893949299706,True,,100.0,441.0,30.0,False,,-0.08721770069149537,386.0,1.9060413887109593,0.9703175508730273,3.0201780183836564,2.8021151472733496,
16,3.0,0.03,-3.0,-0.03,True,,0.5355301253421757,ok,154654,1,1.1965067715201965,0.09141140639300183,1.3373811283551595,0.07547166508457337,52.93338782182264,3.5220887934659406,True,,100.0,514.0,30.0,False,,-0.1056452051453709,467.0,1.8769855397187614,0.8652679150673904,3.0035904976111456,3.04340443431634,
16,3.0,0.03,-2.0,-0.02,True,,0.5155231167044496,ok,157132,1,1.1909821773257228,0.09111294721141272,1.3311843642993368,0.07560239612381596,59.42133224356355,3.36956667002442,True,,100.0,577.0,30.0,False,,-0.10446780460687433,486.0,1.8490046486773364,0.872162936268091,3.0154973939560126,3.0214898342817733,
16,3.0,0.03,-1.0,-1.0,False,avg_annual_trade_count_lt_min:2.88353<50,,ok,153181,1,2.3081187287803195,0.03579939740943883,0.40692462917191974,0.01528443099308454,2.88353085410707,,False,trades_lt_30,28.0,28.0,30.0,True,trades_lt_100,-0.019995642945588088,441.0,3.6993735538336394,1.790359905248145,0.4647281926493681,7.70329796549465,
16,3.0,0.03,0.0,0.0,True,,0.572683554181052,ok,156588,1,1.2575005673978552,0.0965779451033324,1.4470195326789832,0.07557154602714136,75.07478545157335,3.7811576107957254,True,,100.0,729.0,30.0,False,,-0.11227338602396986,713.0,1.9942825087100828,0.8602033707499785,3.113954728401319,3.1014563000058386,
16,4.0,0.04,-5.0,-0.05,False,avg_annual_trade_count_lt_min:36.2501<50,,ok,143201,1,1.155664409586582,0.07717375965216666,1.0576756219125514,0.06620463590136293,36.25010216591745,2.4901563987063597,True,,100.0,352.0,30.0,False,,-0.08044751801097161,587.0,1.8738780551329883,0.9593056636208657,2.6899316910827125,2.8689858522431027,
16,4.0,0.04,-4.0,-0.04,False,avg_annual_trade_count_lt_min:42.4291<50,,ok,130938,1,1.1736524094821936,0.08175793366163542,1.144265521508459,0.06896760173529799,42.42909685328974,3.1426432711766767,True,,100.0,412.0,30.0,False,,-0.08114132816716313,373.0,1.8982997395163295,1.0075991545664866,2.72961280389164,2.995220917233104,
16,4.0,0.04,-3.0,-0.03,False,avg_annual_trade_count_lt_min:48.4021<50,,ok,142420,1,1.155596900937009,0.0853739822754338,1.2148593221156214,0.07319473478991352,48.402125051082955,3.2243020814947925,True,,100.0,470.0,30.0,False,,-0.10449791531190844,469.0,1.8319105308840844,0.8169922052569857,2.9776108914618202,2.867197407164256,
16,4.0,0.04,-2.0,-0.02,True,,0.47136960163137276,ok,143835,1,1.1704809354748804,0.08881521751829036,1.2839689497338935,0.07508907466300971,53.55128729055987,3.117298197269411,True,,100.0,520.0,30.0,False,,-0.10347358926008154,552.0,1.8420855647722993,0.858337070873735,3.0987813453297526,2.866133735190638,
16,4.0,0.04,-1.0,-1.0,False,avg_annual_trade_count_lt_min:2.88353<50,,ok,138054,1,2.1662954049546803,0.03206128438038425,0.3584080295724781,0.01461196608616785,2.88353085410707,,False,trades_lt_30,28.0,28.0,30.0,True,trades_lt_100,-0.020999067319383835,438.0,3.326477301213737,1.526795637765735,0.5044200406267282,6.356068712208376,
16,4.0,0.04,0.0,0.0,True,,0.4488567383053213,ok,151108,1,1.2120636037896375,0.09371341029484181,1.3856752050795547,0.07628699179142351,64.46751123825092,2.947801535809517,True,,100.0,626.0,30.0,False,,-0.11499276076713016,661.0,1.9630989138895782,0.8149505209690479,3.2915476457831083,2.8470926257106024,
16,5.0,0.05,-5.0,-0.05,False,avg_annual_trade_count_lt_min:33.3666<50,,ok,150904,1,1.054236087966892,0.06756866601431688,0.8863389378000905,0.06394160559253506,33.36657131181038,2.5229636261031434,True,,100.0,324.0,30.0,False,,-0.07631006416131791,462.0,1.6680646410294653,0.8854489477492523,2.389060373481935,2.82825276264739,
16,5.0,0.05,-4.0,-0.04,False,avg_annual_trade_count_lt_min:38.8247<50,,ok,150523,1,0.9915070432978863,0.06591426200129935,0.8581555371333736,0.06659822459770028,38.82468328565591,4.215327518245326,True,,100.0,377.0,30.0,False,,-0.0796716970550192,478.0,1.557340122137753,0.8273234340142231,2.540495881789584,2.5945431548925724,
