strategy_name,params,metrics.total_return,metrics.annualized_return,metrics.annualized_volatility,metrics.max_drawdown,metrics.sharpe_ratio,metrics.sortino_ratio,metrics.calmar_ratio,metrics.win_rate,metrics.n_days
multi_120d_top2_monthly_w602020_trend,"{'score_method': 'multi_factor', 'lookback_days': 120, 'top_k': 2, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.6, 'trend_weight': 0.2, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.4849570723400394,0.04786639774199908,0.2731165553787373,-0.560689423636733,0.08372395335130707,0.09445106955707495,0.0853706093322199,0.3575786015954951,2131
multi_60d_top1_weekly_w333334_trend,"{'score_method': 'multi_factor', 'lookback_days': 60, 'top_k': 1, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.33, 'trend_weight': 0.33, 'vol_weight': 0.34, 'cost_bps': 3.0}",0.19498992568897644,0.021289007972969287,0.3090063009413838,-0.6295404285853073,-0.012009438046166773,-0.01193824172590679,0.033816744733629875,0.34537775692163303,2131
multi_60d_top1_monthly_w333334_trend,"{'score_method': 'multi_factor', 'lookback_days': 60, 'top_k': 1, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.33, 'trend_weight': 0.33, 'vol_weight': 0.34, 'cost_bps': 3.0}",0.6211448697933377,0.05879612142816959,0.2961678661140583,-0.6118501254850718,0.11411137160691916,0.12538614521579966,0.09609562698308889,0.35194744251525106,2131
multi_60d_top2_weekly_w333334_trend,"{'score_method': 'multi_factor', 'lookback_days': 60, 'top_k': 2, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.33, 'trend_weight': 0.33, 'vol_weight': 0.34, 'cost_bps': 3.0}",0.7137541735677668,0.06577475435102653,0.28453620190121415,-0.6034967397976916,0.14330251854975837,0.1483833703979067,0.10898941123207394,0.3547630220553731,2131
multi_60d_top2_monthly_w333334_trend,"{'score_method': 'multi_factor', 'lookback_days': 60, 'top_k': 2, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.33, 'trend_weight': 0.33, 'vol_weight': 0.34, 'cost_bps': 3.0}",0.48081672564357447,0.047520474077710206,0.26906646273492574,-0.5623245096024336,0.0836985548061281,0.09366406866871886,0.0845072076109708,0.36180197090567806,2131
multi_90d_top1_weekly_w333334_trend,"{'score_method': 'multi_factor', 'lookback_days': 90, 'top_k': 1, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.33, 'trend_weight': 0.33, 'vol_weight': 0.34, 'cost_bps': 3.0}",0.002150950166187826,0.000254118311002971,0.30646332910225954,-0.6871620610579803,-0.08074663210598981,-0.07887618832799295,0.0003698084126060758,0.343500703894885,2131
multi_90d_top1_monthly_w333334_trend,"{'score_method': 'multi_factor', 'lookback_days': 90, 'top_k': 1, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.33, 'trend_weight': 0.33, 'vol_weight': 0.34, 'cost_bps': 3.0}",0.5149305690692823,0.05034560669260557,0.2870520855813812,-0.5533869405348174,0.0882961941951121,0.09701726989005119,0.09097722227407348,0.35147817925856406,2131
multi_90d_top2_weekly_w333334_trend,"{'score_method': 'multi_factor', 'lookback_days': 90, 'top_k': 2, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.33, 'trend_weight': 0.33, 'vol_weight': 0.34, 'cost_bps': 3.0}",0.5975212421298026,0.056959748015208866,0.28070311248984003,-0.5961732856851717,0.11385605144070371,0.11804772358318569,0.09554226830164993,0.34678554669169404,2131
multi_90d_top2_monthly_w333334_trend,"{'score_method': 'multi_factor', 'lookback_days': 90, 'top_k': 2, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.33, 'trend_weight': 0.33, 'vol_weight': 0.34, 'cost_bps': 3.0}",0.44202515072778303,0.04423736182981863,0.26881225233001943,-0.5587589756727326,0.07156430431675793,0.08005014275762486,0.07917074043697982,0.36227123416236506,2131
multi_120d_top1_weekly_w333334_trend,"{'score_method': 'multi_factor', 'lookback_days': 120, 'top_k': 1, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.33, 'trend_weight': 0.33, 'vol_weight': 0.34, 'cost_bps': 3.0}",0.5871190334563465,0.05614353311848852,0.3122693640023058,-0.5762438123709199,0.09973291237836111,0.09636562217961542,0.09743017089847679,0.340685124354763,2131
multi_120d_top1_monthly_w333334_trend,"{'score_method': 'multi_factor', 'lookback_days': 120, 'top_k': 1, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.33, 'trend_weight': 0.33, 'vol_weight': 0.34, 'cost_bps': 3.0}",0.7114036442618512,0.06560178768144942,0.29604556920903885,-0.6075676151330713,0.13714708782815915,0.14962122600681363,0.10797446415421783,0.35100891600187706,2131
multi_120d_top2_weekly_w333334_trend,"{'score_method': 'multi_factor', 'lookback_days': 120, 'top_k': 2, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.33, 'trend_weight': 0.33, 'vol_weight': 0.34, 'cost_bps': 3.0}",0.47234685117902653,0.04681015581664694,0.2763203666266748,-0.5712193354446603,0.07893068499765618,0.07988950372715853,0.08194777892139805,0.338808071328015,2131
multi_120d_top2_monthly_w333334_trend,"{'score_method': 'multi_factor', 'lookback_days': 120, 'top_k': 2, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.33, 'trend_weight': 0.33, 'vol_weight': 0.34, 'cost_bps': 3.0}",0.3570405002549937,0.036763442898337884,0.27013716075911737,-0.5600509440037436,0.04354618544624226,0.04881073777987743,0.06564303353462814,0.3580478648521821,2131
