date,open,high,low,close,volume,factor
2015-01-09,103.806,104.108,103.769,103.995,76539.0,1.0
2015-01-12,103.978,104.273,103.91,104.27,74098.0,1.0
2015-01-13,104.231,104.578,104.127,104.508,89036.0,1.0
2015-01-14,104.531,104.656,104.508,104.622,74154.0,1.0
2015-01-15,104.98,105.049,104.63,104.937,68893.0,1.0
2015-01-16,104.83,105.776,104.83,105.497,45617.0,1.0
2015-01-19,105.48,106.695,105.479,105.823,36653.0,1.0
2015-01-20,104.64,106.265,104.64,105.828,51972.0,1.0
2015-01-21,105.974,105.974,105.81,105.895,107540.0,1.0
2015-01-22,105.958,106.102,105.83,105.923,78539.0,1.0
2015-01-23,105.931,106.06,105.88,105.973,145966.0,1.0
2015-01-26,106.057,106.159,105.98,106.1,141888.0,1.0
2015-01-27,106.03,106.275,106.03,106.199,133018.0,1.0
2015-01-28,106.199,106.459,106.081,106.129,180516.0,1.0
2015-01-29,105.894,106.38,105.894,105.969,87964.0,1.0
2015-01-30,105.98,106.059,105.53,105.593,98528.0,1.0
2015-02-02,105.68,105.87,105.582,105.737,122451.0,1.0
2015-02-03,105.712,106.03,105.712,105.953,50357.0,1.0
2015-02-04,105.978,106.158,105.978,106.111,101218.0,1.0
2015-02-05,106.211,106.37,106.18,106.313,199292.0,1.0
2015-02-06,106.328,107.279,106.28,106.732,4913.0,1.0
2015-02-09,106.735,107.164,106.38,106.875,28168.0,1.0
2015-02-10,106.9,106.92,105.979,106.22,29628.0,1.0
2015-02-11,106.579,106.846,106.081,106.767,26260.0,1.0
2015-02-12,106.88,107.23,106.79,107.053,39895.0,1.0
2015-02-13,107.02,107.279,107.02,107.242,191148.0,1.0
2015-02-16,107.248,107.466,106.613,106.957,33206.0,1.0
2015-02-17,107.116,107.218,106.832,107.178,21161.0,1.0
2015-02-25,107.23,107.232,107.103,107.184,118964.0,1.0
2015-02-26,107.375,107.68,106.98,106.987,149499.0,1.0
2015-02-27,106.951,107.099,106.951,107.009,91356.0,1.0
2015-03-02,107.025,107.07,106.612,106.687,36813.0,1.0
2015-03-03,106.655,106.815,106.605,106.639,65814.0,1.0
2015-03-04,106.56,106.801,106.56,106.715,95171.0,1.0
2015-03-05,106.717,106.739,106.511,106.536,92747.0,1.0
2015-03-06,106.501,106.636,106.482,106.502,38431.0,1.0
2015-03-09,106.481,106.542,105.991,106.155,38810.0,1.0
2015-03-10,106.359,106.48,105.981,106.027,26652.0,1.0
2015-03-11,106.229,106.68,105.982,106.58,40330.0,1.0
2015-03-12,106.58,106.894,106.391,106.583,32719.0,1.0
2015-03-13,106.602,106.742,106.49,106.497,71394.0,1.0
2015-03-16,106.78,106.78,106.41,106.495,208717.0,1.0
2015-03-17,106.421,106.646,106.421,106.558,101521.0,1.0
2015-03-18,106.561,106.815,106.505,106.534,88522.0,1.0
2015-03-19,106.535,106.755,106.518,106.536,60087.0,1.0
2015-03-20,106.549,106.644,106.534,106.553,128026.0,1.0
2015-03-23,106.562,106.701,106.562,106.623,101047.0,1.0
2015-03-24,106.664,106.811,106.581,106.622,126110.0,1.0
2015-03-25,106.641,106.741,106.59,106.632,77121.0,1.0
2015-03-26,106.633,106.655,106.572,106.603,176386.0,1.0
2015-03-27,106.603,106.635,106.44,106.52,86631.0,1.0
2015-03-30,106.52,106.572,105.983,106.018,75509.0,1.0
2015-03-31,106.032,106.07,105.194,105.326,90504.0,1.0
2015-04-01,105.48,105.713,105.474,105.699,85699.0,1.0
2015-04-02,105.721,105.95,105.721,105.9,138897.0,1.0
2015-04-03,105.952,106.01,105.735,105.779,94897.0,1.0
2015-04-07,105.751,105.779,105.631,105.704,112843.0,1.0
2015-04-08,105.7,105.806,105.481,105.535,42463.0,1.0
2015-04-09,105.391,105.623,105.391,105.609,203175.0,1.0
2015-04-10,105.622,105.7,105.598,105.667,199937.0,1.0
2015-04-13,105.69,105.746,105.665,105.746,57728.0,1.0
2015-04-14,105.746,105.94,105.705,105.923,33207.0,1.0
2015-04-15,105.977,106.233,105.832,105.892,58811.0,1.0
2015-04-16,105.892,107.28,105.892,106.577,30579.0,1.0
2015-04-17,106.168,107.078,106.168,106.593,95521.0,1.0
2015-04-20,106.681,107.028,106.68,106.94,32967.0,1.0
2015-04-21,107.059,108.2,106.946,106.997,77044.0,1.0
2015-04-22,107.28,107.292,106.882,107.222,65556.0,1.0
2015-04-23,107.228,107.228,107.0,107.117,40963.0,1.0
2015-04-24,107.117,107.13,106.921,106.93,84775.0,1.0
2015-04-27,106.949,107.229,106.93,107.22,99996.0,1.0
2015-04-28,107.19,107.341,107.19,107.339,48547.0,1.0
2015-04-29,107.132,107.72,106.88,107.379,65412.0,1.0
2015-04-30,107.28,107.58,107.28,107.51,48759.0,1.0
2015-05-04,107.72,107.73,107.08,107.192,34969.0,1.0
2015-05-05,107.33,107.43,107.101,107.148,52122.0,1.0
2015-05-06,107.121,107.15,106.681,106.735,27832.0,1.0
2015-05-07,106.681,106.938,106.68,106.938,44164.0,1.0
2015-05-08,107.036,107.336,107.0,107.309,59683.0,1.0
2015-05-11,107.31,107.526,107.305,107.478,31498.0,1.0
2015-05-12,107.55,107.55,107.38,107.46,60054.0,1.0
2015-05-13,107.48,107.5,107.359,107.412,54757.0,1.0
2015-05-14,107.425,107.767,107.425,107.637,30459.0,1.0
2015-05-15,107.697,107.824,107.631,107.652,55070.0,1.0
2015-05-18,107.661,107.763,107.66,107.68,99638.0,1.0
2015-05-19,107.605,107.679,107.431,107.473,44912.0,1.0
2015-05-20,107.668,107.668,107.265,107.365,23974.0,1.0
2015-05-21,107.326,107.426,106.996,107.226,34133.0,1.0
2015-05-22,107.278,107.65,107.278,107.32,66163.0,1.0
2015-05-25,107.38,107.38,106.986,107.315,36944.0,1.0
2015-05-26,107.317,107.36,107.178,107.294,93759.0,1.0
2015-05-27,107.19,107.73,107.16,107.186,130923.0,1.0
2015-05-28,107.28,107.478,107.103,107.209,280075.0,1.0
2015-05-29,107.2,107.2,106.383,106.591,62704.0,1.0
2015-06-01,106.766,107.28,105.781,106.08,65704.0,1.0
2015-06-02,106.05,106.68,105.902,106.25,78275.0,1.0
2015-06-03,106.2,106.881,106.2,106.875,107687.0,1.0
2015-06-04,106.88,107.278,106.691,106.97,69348.0,1.0
2015-06-05,106.93,107.79,106.893,107.331,126671.0,1.0
2015-06-08,107.283,108.079,107.279,107.431,59053.0,1.0
2015-06-09,107.67,107.7,107.18,107.219,106517.0,1.0
2015-06-10,107.368,107.39,106.885,106.973,38586.0,1.0
2015-06-11,106.935,107.366,106.63,107.02,263930.0,1.0
2015-06-12,107.02,107.27,106.88,106.89,172357.0,1.0
2015-06-15,106.89,106.892,106.444,106.479,50685.0,1.0
2015-06-16,106.73,106.73,106.08,106.476,72798.0,1.0
2015-06-17,106.391,106.56,105.28,106.33,45547.0,1.0
2015-06-18,106.62,106.678,106.184,106.401,132692.0,1.0
2015-06-19,106.401,106.48,106.34,106.478,65884.0,1.0
2015-06-23,106.42,106.939,106.42,106.672,70294.0,1.0
2015-06-24,106.672,106.945,106.67,106.936,156070.0,1.0
2015-06-25,106.946,107.074,106.48,106.48,121915.0,1.0
2015-06-26,106.599,107.081,106.011,106.075,136295.0,1.0
2015-06-29,106.65,107.252,105.805,106.23,71258.0,1.0
2015-06-30,106.192,106.305,106.1,106.168,59485.0,1.0
2015-07-01,106.168,106.43,105.99,106.35,6560.0,1.0
2015-07-02,106.34,106.34,106.08,106.103,3876.0,1.0
2015-07-03,106.051,107.244,106.051,106.187,4004.0,1.0
2015-07-06,106.2,106.88,106.2,106.87,5232.0,1.0
2015-07-07,106.522,107.59,106.522,107.579,17908.0,1.0
2015-07-08,107.591,108.196,107.591,108.098,11100.0,1.0
2015-07-09,107.881,108.001,107.371,107.933,4781.0,1.0
2015-07-10,108.066,108.066,106.885,107.322,2908.0,1.0
2015-07-13,107.28,107.58,107.28,107.464,21578.0,1.0
2015-07-14,107.46,107.764,107.08,107.36,32096.0,1.0
2015-07-15,107.435,108.076,107.08,107.613,39241.0,1.0
2015-07-16,107.612,118.28,107.448,108.18,31873.0,1.0
2015-07-17,108.18,109.276,108.111,108.885,14537.0,1.0
2015-07-20,108.591,109.014,108.59,108.681,10794.0,1.0
2015-07-21,108.975,108.975,108.581,108.64,19255.0,1.0
2015-07-22,108.65,108.682,108.28,108.596,30123.0,1.0
2015-07-23,108.64,108.763,108.58,108.73,21474.0,1.0
2015-07-24,108.44,108.764,108.309,108.323,21399.0,1.0
2015-07-27,108.453,108.454,108.083,108.379,12620.0,1.0
2015-07-28,108.409,109.08,108.301,108.654,21110.0,1.0
2015-07-29,108.66,111.28,108.654,109.001,16476.0,1.0
2015-07-30,108.868,109.48,108.233,108.546,44192.0,1.0
2015-07-31,108.558,108.558,108.314,108.46,58233.0,1.0
2015-08-03,108.45,109.08,108.28,108.673,35317.0,1.0
2015-08-04,108.08,108.999,108.04,108.462,72125.0,1.0
2015-08-05,108.68,108.84,108.473,108.703,94868.0,1.0
2015-08-06,108.681,108.935,108.602,108.902,65618.0,1.0
2015-08-07,108.93,109.23,108.93,108.969,60370.0,1.0
2015-08-10,108.8,109.271,108.79,108.943,17159.0,1.0
2015-08-11,108.92,109.114,108.82,108.873,26476.0,1.0
2015-08-12,108.87,108.942,108.58,108.802,26406.0,1.0
2015-08-13,108.775,109.02,108.613,108.688,48469.0,1.0
2015-08-14,108.73,108.795,108.61,108.638,33614.0,1.0
2015-08-17,108.605,108.669,108.22,108.298,12782.0,1.0
2015-08-18,108.379,108.379,107.88,107.915,26996.0,1.0
2015-08-19,107.829,107.98,107.829,107.978,153488.0,1.0
2015-08-20,107.92,108.018,107.911,107.966,173871.0,1.0
2015-08-21,107.88,108.07,107.88,107.993,51377.0,1.0
2015-08-24,107.868,108.38,107.868,108.163,34663.0,1.0
2015-08-25,108.064,108.399,108.064,108.28,86530.0,1.0
2015-08-26,108.09,108.568,108.085,108.38,102463.0,1.0
2015-08-27,108.478,108.661,108.293,108.658,74265.0,1.0
2015-08-28,108.572,108.93,108.38,108.812,21280.0,1.0
2015-08-31,108.812,109.31,108.732,109.046,153936.0,1.0
2015-09-01,109.13,109.43,109.066,109.41,94819.0,1.0
2015-09-02,109.38,109.66,109.279,109.395,28987.0,1.0
2015-09-07,109.388,110.193,108.86,109.299,82457.0,1.0
2015-09-08,109.275,109.3,108.882,108.919,103619.0,1.0
2015-09-09,108.915,109.017,108.915,108.947,133255.0,1.0
2015-09-10,108.971,108.971,108.72,108.73,56821.0,1.0
2015-09-11,108.779,108.86,108.414,108.494,94783.0,1.0
2015-09-14,108.489,108.669,108.489,108.669,119553.0,1.0
2015-09-15,108.69,108.806,108.594,108.708,128676.0,1.0
2015-09-16,108.705,108.88,108.601,108.68,123281.0,1.0
2015-09-17,108.63,108.778,108.63,108.652,176434.0,1.0
2015-09-18,108.679,108.679,108.597,108.638,133179.0,1.0
2015-09-21,108.68,108.7,108.639,108.657,193669.0,1.0
2015-09-22,108.658,108.676,108.58,108.585,206110.0,1.0
2015-09-23,108.59,108.605,108.581,108.601,383465.0,1.0
2015-09-24,108.601,108.612,108.571,108.595,284193.0,1.0
2015-09-25,108.6,108.6,108.528,108.558,359103.0,1.0
2015-09-28,108.551,108.69,106.48,108.581,162973.0,1.0
2015-09-29,108.58,108.71,108.571,108.709,52569.0,1.0
2015-09-30,108.797,109.006,108.71,108.971,20716.0,1.0
2015-10-08,108.99,108.99,108.698,108.859,5105.0,1.0
2015-10-09,108.97,109.449,108.18,109.14,7775.0,1.0
2015-10-12,108.83,109.729,108.83,109.72,9992.0,1.0
2015-10-13,109.555,110.078,109.555,109.582,8792.0,1.0
2015-10-14,109.679,110.062,109.601,109.903,21370.0,1.0
2015-10-15,110.119,110.119,109.71,109.731,11153.0,1.0
2015-10-16,109.67,109.71,109.23,109.296,11570.0,1.0
2015-10-19,109.292,109.39,109.202,109.344,23046.0,1.0
2015-10-20,109.37,109.876,109.37,109.869,8413.0,1.0
2015-10-21,109.84,109.92,109.583,109.779,19215.0,1.0
2015-10-22,109.778,109.788,109.59,109.686,11025.0,1.0
2015-10-23,109.687,110.013,109.667,109.819,6273.0,1.0
2015-10-26,109.56,109.984,109.56,109.944,20454.0,1.0
2015-10-27,110.08,110.17,109.952,110.13,20027.0,1.0
2015-10-28,110.13,110.499,110.13,110.32,9277.0,1.0
2015-10-29,110.28,110.364,109.98,110.028,16681.0,1.0
2015-10-30,110.01,110.117,109.99,110.085,12889.0,1.0
2015-11-02,110.085,110.254,110.018,110.116,17442.0,1.0
2015-11-03,109.83,110.1,109.83,110.053,11902.0,1.0
2015-11-04,110.044,110.044,109.636,109.686,10718.0,1.0
2015-11-05,109.715,109.715,109.54,109.672,10473.0,1.0
2015-11-06,109.674,109.674,109.42,109.502,9418.0,1.0
2015-11-09,109.501,109.501,107.78,108.494,10008.0,1.0
2015-11-10,108.768,108.844,108.45,108.781,7499.0,1.0
2015-11-11,108.806,109.205,108.768,109.197,20222.0,1.0
2015-11-12,109.18,109.38,109.054,109.293,17129.0,1.0
2015-11-13,109.33,109.395,109.243,109.283,21357.0,1.0
2015-11-16,109.31,109.379,109.22,109.312,9227.0,1.0
2015-11-17,109.312,109.43,109.224,109.43,16547.0,1.0
2015-11-18,109.429,109.43,109.225,109.233,45763.0,1.0
2015-11-19,109.215,109.298,109.181,109.292,15245.0,1.0
2015-11-20,109.25,109.377,109.243,109.303,7885.0,1.0
2015-11-23,109.281,109.354,109.21,109.302,13141.0,1.0
2015-11-24,109.298,109.611,109.289,109.548,13799.0,1.0
2015-11-25,109.548,109.728,109.502,109.553,23546.0,1.0
2015-11-26,109.553,109.927,109.553,109.775,18069.0,1.0
2015-11-27,109.813,109.851,109.68,109.723,31329.0,1.0
2015-11-30,109.715,109.948,109.68,109.858,10364.0,1.0
2015-12-01,109.861,109.872,109.663,109.713,6195.0,1.0
2015-12-02,109.813,110.02,109.81,109.88,8585.0,1.0
2015-12-03,109.918,109.964,109.853,109.915,16425.0,1.0
2015-12-04,109.998,110.026,109.836,109.896,20104.0,1.0
2015-12-07,109.891,110.028,109.891,109.951,19824.0,1.0
2015-12-08,109.951,110.029,109.905,110.005,17792.0,1.0
2015-12-09,110.005,110.03,109.982,109.991,16472.0,1.0
2015-12-10,109.993,110.103,109.992,110.037,17788.0,1.0
2015-12-11,110.009,110.07,110.009,110.039,23498.0,1.0
2015-12-14,110.04,110.04,109.893,109.91,43593.0,1.0
2015-12-15,109.857,110.008,109.857,109.984,12988.0,1.0
2015-12-16,109.969,110.072,109.901,110.065,21863.0,1.0
2015-12-17,110.065,110.158,110.025,110.101,26894.0,1.0
2015-12-18,110.08,110.451,109.83,110.38,31003.0,1.0
2015-12-21,110.486,110.826,110.449,110.801,7482.0,1.0
2015-12-22,110.799,110.802,110.69,110.739,10318.0,1.0
2015-12-23,110.732,110.88,110.62,110.781,10750.0,1.0
2015-12-24,110.791,110.98,110.753,110.928,8204.0,1.0
2015-12-25,110.971,111.009,110.85,110.88,9967.0,1.0
2015-12-28,110.881,111.466,110.88,111.345,26079.0,1.0
2015-12-29,111.455,111.46,111.162,111.278,13421.0,1.0
2015-12-30,111.193,111.26,111.05,111.247,18645.0,1.0
2015-12-31,111.244,111.477,111.082,111.125,10177.0,1.0
2016-01-04,111.167,111.188,110.674,110.785,1436.0,1.0
2016-01-05,110.823,110.826,110.691,110.72,1419.0,1.0
2016-01-06,110.682,110.8,110.682,110.755,5583.0,1.0
2016-01-07,110.75,110.903,110.75,110.871,3825.0,1.0
2016-01-08,110.844,111.14,110.842,111.13,2115.0,1.0
2016-01-11,111.13,111.258,111.13,111.18,3546.0,1.0
2016-01-12,111.222,111.48,111.222,111.472,2049.0,1.0
2016-01-13,111.48,111.63,111.42,111.604,3892.0,1.0
2016-01-14,111.734,111.812,111.35,111.465,3612.0,1.0
2016-01-15,111.467,111.655,111.466,111.568,3742.0,1.0
2016-01-18,111.506,111.581,101.453,111.449,7044.0,1.0
2016-01-19,111.429,111.467,110.98,111.16,4394.0,1.0
2016-01-20,111.17,111.201,110.936,111.123,4012.0,1.0
2016-01-21,111.088,111.428,111.06,111.377,2273.0,1.0
2016-01-22,111.425,111.48,111.315,111.392,3471.0,1.0
2016-01-25,111.353,111.353,111.163,111.247,3620.0,1.0
2016-01-26,111.201,111.353,111.164,111.308,3819.0,1.0
2016-01-27,111.198,111.3,111.092,111.109,5042.0,1.0
2016-01-28,111.107,111.11,110.942,111.036,7459.0,1.0
2016-01-29,111.01,111.158,111.005,111.086,14477.0,1.0
2016-02-01,111.118,111.118,111.081,111.084,12611.0,1.0
2016-02-02,111.091,111.353,111.011,111.069,8438.0,1.0
2016-02-03,111.086,111.198,111.013,111.19,5010.0,1.0
2016-02-04,111.189,111.195,111.104,111.154,12851.0,1.0
2016-02-05,111.188,111.23,111.149,111.185,13727.0,1.0
2016-02-15,111.238,111.392,111.199,111.39,19570.0,1.0
2016-02-16,111.37,111.479,111.29,111.386,14792.0,1.0
2016-02-17,111.38,111.389,111.29,111.389,33758.0,1.0
2016-02-18,111.353,111.379,111.281,111.322,9982.0,1.0
2016-02-19,111.315,111.453,111.314,111.419,26857.0,1.0
2016-02-22,111.42,111.68,111.388,111.415,29424.0,1.0
2016-02-23,111.391,111.488,111.391,111.477,15157.0,1.0
2016-02-24,111.53,111.657,111.444,111.646,14591.0,1.0
2016-02-25,111.66,111.739,111.48,111.559,13212.0,1.0
2016-02-26,111.625,111.657,111.555,111.642,19310.0,1.0
2016-02-29,111.628,111.753,111.627,111.653,11638.0,1.0
2016-03-01,111.655,111.836,111.649,111.81,5304.0,1.0
2016-03-02,111.91,111.978,111.791,111.85,4712.0,1.0
2016-03-03,111.483,111.801,111.483,111.778,13394.0,1.0
2016-03-04,111.771,111.84,101.78,111.715,23550.0,1.0
2016-03-07,111.56,111.749,111.56,111.679,22611.0,1.0
2016-03-08,111.681,111.737,111.679,111.701,38239.0,1.0
2016-03-09,111.71,111.82,111.71,111.78,19495.0,1.0
2016-03-10,111.78,111.93,111.752,111.919,18817.0,1.0
2016-03-11,111.93,112.291,111.93,112.217,12190.0,1.0
2016-03-14,112.18,112.576,111.929,111.952,12470.0,1.0
2016-03-15,111.953,112.01,111.795,111.916,30702.0,1.0
2016-03-16,111.93,112.12,111.921,112.101,19811.0,1.0
2016-03-17,112.11,112.199,112.077,112.1,28770.0,1.0
2016-03-18,112.08,112.142,112.03,112.099,33573.0,1.0
2016-03-21,112.05,112.09,111.932,111.994,27835.0,1.0
2016-03-22,112.0,112.145,112.0,112.11,24237.0,1.0
2016-03-23,112.105,112.29,112.08,112.23,22554.0,1.0
2016-03-24,112.24,112.48,112.23,112.474,19297.0,1.0
2016-03-25,112.5,112.66,112.45,112.595,36020.0,1.0
2016-03-28,112.585,113.27,112.582,112.637,11570.0,1.0
2016-03-29,112.604,112.866,112.6,112.679,15087.0,1.0
2016-03-30,112.68,112.775,112.668,112.74,24566.0,1.0
2016-03-31,112.76,112.829,112.61,112.71,8272.0,1.0
2016-04-01,112.769,113.039,112.709,113.022,3080.0,1.0
2016-04-05,113.023,113.129,112.808,112.858,15761.0,1.0
2016-04-06,112.883,112.921,112.841,112.89,8712.0,1.0
2016-04-07,112.89,112.959,112.79,112.803,12236.0,1.0
2016-04-08,112.78,112.853,112.771,112.8,36383.0,1.0
2016-04-11,112.79,112.829,112.77,112.803,3199.0,1.0
2016-04-12,112.787,112.821,112.76,112.776,12128.0,1.0
2016-04-13,112.733,112.767,112.58,112.588,11175.0,1.0
2016-04-14,112.583,112.654,112.335,112.43,13400.0,1.0
2016-04-15,112.477,112.477,112.365,112.424,16534.0,1.0
2016-04-18,112.424,112.541,112.424,112.494,3405.0,1.0
2016-04-19,112.495,112.564,112.495,112.54,17107.0,1.0
2016-04-20,112.505,112.52,112.374,112.409,10353.0,1.0
2016-04-21,112.276,112.278,111.855,111.933,4936.0,1.0
2016-04-22,111.951,111.981,111.884,111.905,5412.0,1.0
2016-04-25,111.867,111.867,111.3,111.31,5692.0,1.0
2016-04-26,111.31,111.49,111.287,111.479,16841.0,1.0
2016-04-27,111.476,111.628,111.474,111.577,20562.0,1.0
2016-04-28,111.629,111.925,111.629,111.924,5094.0,1.0
2016-04-29,111.924,111.98,111.91,111.969,68825.0,1.0
2016-05-03,111.971,112.032,111.97,112.032,20076.0,1.0
2016-05-04,112.02,112.064,111.98,112.01,7276.0,1.0
2016-05-05,112.025,112.09,112.025,112.083,12322.0,1.0
2016-05-06,112.079,112.079,111.933,112.013,9871.0,1.0
2016-05-09,112.016,112.194,112.016,112.101,5542.0,1.0
2016-05-10,112.156,112.275,112.156,112.262,13103.0,1.0
2016-05-11,112.269,112.338,112.269,112.327,8902.0,1.0
2016-05-12,112.317,112.523,112.305,112.522,3135.0,1.0
2016-05-13,112.379,112.606,112.379,112.584,8445.0,1.0
2016-05-16,112.569,112.705,112.28,112.306,7538.0,1.0
2016-05-17,112.287,112.408,112.287,112.324,19671.0,1.0
2016-05-18,112.322,112.33,112.18,112.212,16192.0,1.0
2016-05-19,112.161,112.191,112.061,112.115,9699.0,1.0
2016-05-20,112.105,112.266,112.105,112.26,4386.0,1.0
2016-05-23,112.124,112.324,112.123,112.166,8129.0,1.0
2016-05-24,112.14,112.19,112.125,112.179,1836.0,1.0
2016-05-25,112.174,112.253,112.151,112.233,9666.0,1.0
2016-05-26,112.223,112.223,112.126,112.163,2619.0,1.0
2016-05-27,112.18,112.213,112.13,112.176,22578.0,1.0
2016-05-30,112.179,112.198,112.092,112.133,15113.0,1.0
2016-05-31,112.091,112.173,112.091,112.171,15822.0,1.0
2016-06-01,112.16,112.195,112.085,112.184,4938.0,1.0
2016-06-02,112.18,112.18,112.013,112.08,9458.0,1.0
2016-06-03,112.011,112.112,112.011,112.035,26439.0,1.0
2016-06-06,112.035,112.066,112.031,112.051,9183.0,1.0
2016-06-07,112.054,112.121,112.037,112.074,13217.0,1.0
2016-06-08,112.063,112.186,112.063,112.177,3131.0,1.0
2016-06-13,112.16,112.217,112.085,112.19,3352.0,1.0
2016-06-14,112.138,112.388,112.124,112.358,2070.0,1.0
2016-06-15,112.315,112.414,112.313,112.372,7661.0,1.0
2016-06-16,112.37,112.463,112.37,112.457,3250.0,1.0
2016-06-17,112.41,112.539,112.392,112.503,2980.0,1.0
2016-06-20,112.466,112.483,112.24,112.403,3916.0,1.0
2016-06-21,112.4,112.477,112.321,112.417,5733.0,1.0
2016-06-22,112.465,112.521,112.465,112.482,7264.0,1.0
2016-06-23,112.494,112.55,112.494,112.536,6090.0,1.0
2016-06-24,112.551,112.75,112.551,112.703,6516.0,1.0
2016-06-27,112.693,112.946,112.693,112.934,4055.0,1.0
2016-06-28,112.952,113.06,112.906,112.91,8883.0,1.0
2016-06-29,112.88,112.88,112.683,112.83,4091.0,1.0
2016-06-30,112.809,112.86,112.68,112.839,6856.0,1.0
2016-07-01,112.845,113.177,112.845,113.13,4998.0,1.0
2016-07-04,113.2,113.2,113.12,113.13,5586.0,1.0
2016-07-05,113.109,113.165,113.109,113.137,4237.0,1.0
2016-07-06,113.137,113.498,113.118,113.272,2153.0,1.0
2016-07-07,113.294,113.486,113.231,113.381,3409.0,1.0
2016-07-08,113.45,113.49,113.272,113.278,8211.0,1.0
2016-07-11,113.282,113.29,113.182,113.242,10956.0,1.0
2016-07-12,113.23,113.27,113.13,113.197,7639.0,1.0
2016-07-13,113.168,113.187,113.129,113.141,8706.0,1.0
2016-07-14,113.138,113.188,113.131,113.171,14185.0,1.0
2016-07-15,113.171,113.308,113.171,113.306,6741.0,1.0
2016-07-18,113.262,113.357,113.262,113.333,10673.0,1.0
2016-07-19,113.333,113.428,113.332,113.409,11973.0,1.0
2016-07-20,113.432,113.51,113.43,113.476,13128.0,1.0
2016-07-21,113.606,113.606,113.483,113.54,24598.0,1.0
2016-07-22,113.587,113.587,113.48,113.52,36043.0,1.0
2016-07-25,113.486,113.578,113.486,113.507,16719.0,1.0
2016-07-26,113.507,113.578,113.507,113.577,21706.0,1.0
2016-07-27,113.603,113.603,113.559,113.598,40183.0,1.0
2016-07-28,113.58,113.669,113.54,113.627,29264.0,1.0
2016-07-29,113.675,113.7,113.6,113.7,23243.0,1.0
2016-08-01,113.685,113.93,113.685,113.929,5251.0,1.0
2016-08-02,113.875,114.06,113.875,113.896,13983.0,1.0
2016-08-03,113.899,113.955,113.699,113.907,22987.0,1.0
2016-08-04,113.939,113.946,113.832,113.851,16689.0,1.0
2016-08-05,113.833,114.021,113.833,113.998,25824.0,1.0
2016-08-08,114.06,114.18,114.016,114.07,34323.0,1.0
2016-08-09,114.068,114.254,114.068,114.254,44243.0,1.0
2016-08-10,114.279,114.878,114.278,114.407,39355.0,1.0
2016-08-11,114.435,114.482,114.285,114.34,29492.0,1.0
2016-08-12,114.343,114.389,114.232,114.316,25654.0,1.0
2016-08-15,114.313,114.39,114.06,114.152,14172.0,1.0
2016-08-16,114.265,114.32,114.145,114.303,10951.0,1.0
2016-08-17,114.28,114.368,114.267,114.325,9263.0,1.0
2016-08-18,114.326,114.331,114.239,114.259,8589.0,1.0
2016-08-19,114.297,114.297,114.12,114.126,14903.0,1.0
2016-08-22,114.115,114.246,114.085,114.23,10997.0,1.0
2016-08-23,114.247,114.247,113.76,114.168,28196.0,1.0
2016-08-24,114.168,114.225,113.931,113.956,42604.0,1.0
2016-08-25,114.002,114.002,113.913,113.961,43321.0,1.0
2016-08-26,114.0,114.095,113.966,114.088,47621.0,1.0
2016-08-29,114.094,114.169,114.048,114.13,32896.0,1.0
2016-08-30,114.122,114.148,113.999,114.069,37862.0,1.0
2016-08-31,114.09,114.139,113.868,114.077,31082.0,1.0
2016-09-01,114.08,114.127,113.887,113.941,14905.0,1.0
2016-09-02,113.991,113.991,113.902,113.931,8424.0,1.0
2016-09-05,113.968,113.978,113.919,113.953,11488.0,1.0
2016-09-06,113.962,113.962,113.794,113.801,9832.0,1.0
2016-09-07,113.808,113.859,113.79,113.836,17430.0,1.0
2016-09-08,113.83,113.886,113.83,113.88,13101.0,1.0
2016-09-09,113.86,114.054,113.86,114.046,14810.0,1.0
2016-09-12,113.97,113.97,113.535,113.912,9411.0,1.0
2016-09-13,113.912,113.978,113.865,113.965,35354.0,1.0
2016-09-14,114.001,114.148,113.968,114.064,30608.0,1.0
2016-09-19,114.12,114.12,114.051,114.091,34088.0,1.0
2016-09-20,114.108,114.177,114.088,114.152,41204.0,1.0
2016-09-21,114.193,114.208,114.088,114.134,29770.0,1.0
2016-09-22,114.159,114.159,114.089,114.13,38310.0,1.0
2016-09-23,114.14,114.167,114.103,114.153,36574.0,1.0
2016-09-26,114.156,114.21,114.15,114.183,22974.0,1.0
2016-09-27,114.183,114.24,114.183,114.201,44841.0,1.0
2016-09-28,114.199,114.27,114.197,114.269,39331.0,1.0
2016-09-29,114.231,114.84,114.231,114.374,52015.0,1.0
2016-09-30,114.472,114.558,114.39,114.437,19180.0,1.0
2016-10-10,114.425,114.479,114.402,114.455,6882.0,1.0
2016-10-11,114.461,114.578,114.436,114.477,20479.0,1.0
2016-10-12,114.512,114.527,114.422,114.478,22252.0,1.0
2016-10-13,114.474,114.549,114.451,114.507,26311.0,1.0
2016-10-14,114.523,114.61,114.507,114.597,25525.0,1.0
2016-10-17,114.717,114.718,114.643,114.695,26838.0,1.0
2016-10-18,114.715,114.72,114.685,114.71,22623.0,1.0
2016-10-19,114.701,114.803,114.699,114.754,26323.0,1.0
2016-10-20,114.838,114.928,114.813,114.887,32677.0,1.0
2016-10-21,114.951,115.065,114.888,115.042,27411.0,1.0
2016-10-24,115.215,115.28,115.013,115.037,22238.0,1.0
2016-10-25,115.063,115.07,114.917,114.928,27578.0,1.0
2016-10-26,114.907,114.942,114.706,114.774,28149.0,1.0
